Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TRUE.BK,TRUE.BK,TRUE.BK,TRUE.BK,TRUE.BK,TRUE.BK
Date,,,,,,
2023-06-13,6.849999904632568,6.849999904632568,7.0,6.849999904632568,6.900000095367432,31684400
2023-06-14,6.849999904632568,6.849999904632568,6.900000095367432,6.75,6.849999904632568,55389100
2023-06-15,6.699999809265137,6.699999809265137,6.849999904632568,6.650000095367432,6.800000190734863,35105200
2023-06-16,6.599999904632568,6.599999904632568,6.849999904632568,6.650000095367432,6.75,51632000
2023-06-19,6.650000095367432,6.650000095367432,6.75,6.550000190734863,6.599999904632568,35999400
2023-06-20,6.699999809265137,6.699999809265137,6.849999904632568,6.650000095367432,6.699999809265137,28171400
2023-06-21,6.550000190734863,6.550000190734863,6.75,6.550000190734863,6.699999809265137,42923600
2023-06-22,6.0,6.0,6.599999904632568,5.949999809265137,6.599999904632568,220021300
2023-06-23,6.150000095367432,6.150000095367432,6.199999809265137,5.949999809265137,6.050000190734863,88574700
2023-06-26,6.150000095367432,6.150000095367432,6.300000190734863,6.099999904632568,6.150000095367432,39873700
2023-06-27,6.099999904632568,6.099999904632568,6.25,6.0,6.150000095367432,49227600
2023-06-28,6.199999809265137,6.199999809265137,6.25,6.050000190734863,6.050000190734863,62034000
2023-06-29,6.300000190734863,6.300000190734863,6.5,6.199999809265137,6.25,83541300
2023-06-30,6.550000190734863,6.550000190734863,6.849999904632568,6.449999809265137,6.449999809265137,149325300
2023-07-03,6.5,6.5,6.599999904632568,6.400000095367432,6.550000190734863,41149100
2023-07-04,6.650000095367432,6.650000095367432,6.800000190734863,6.449999809265137,6.5,56840600
2023-07-05,6.650000095367432,6.650000095367432,6.75,6.550000190734863,6.599999904632568,44232600
2023-07-06,6.5,6.5,6.599999904632568,6.449999809265137,6.550000190734863,45529000
2023-07-07,6.449999809265137,6.449999809265137,6.5,6.349999904632568,6.400000095367432,42639800
2023-07-10,6.5,6.5,6.550000190734863,6.349999904632568,6.400000095367432,24308600
2023-07-11,6.550000190734863,6.550000190734863,6.650000095367432,6.5,6.5,28371900
2023-07-12,6.5,6.5,6.650000095367432,6.400000095367432,6.599999904632568,45408100
2023-07-13,6.650000095367432,6.650000095367432,6.699999809265137,6.5,6.550000190734863,40137900
2023-07-14,6.849999904632568,6.849999904632568,6.949999809265137,6.699999809265137,6.699999809265137,79909800
2023-07-17,6.900000095367432,6.900000095367432,6.949999809265137,6.800000190734863,6.900000095367432,56134100
2023-07-18,6.949999809265137,6.949999809265137,7.050000190734863,6.800000190734863,6.849999904632568,134517100
2023-07-19,7.050000190734863,7.050000190734863,7.099999904632568,6.900000095367432,7.0,60946600
2023-07-20,6.900000095367432,6.900000095367432,7.050000190734863,6.849999904632568,7.0,40100100
2023-07-21,7.0,7.0,7.099999904632568,6.800000190734863,6.900000095367432,26883900
2023-07-24,6.900000095367432,6.900000095367432,7.050000190734863,6.849999904632568,7.0,40858400
2023-07-25,6.800000190734863,6.800000190734863,6.900000095367432,6.75,6.849999904632568,50013800
2023-07-26,6.949999809265137,6.949999809265137,6.949999809265137,6.800000190734863,6.849999904632568,15980600
2023-07-27,7.199999809265137,7.199999809265137,7.300000190734863,6.900000095367432,7.0,99777600
2023-07-31,7.25,7.25,7.300000190734863,7.150000095367432,7.199999809265137,13658500
2023-08-02,7.150000095367432,7.150000095367432,7.25,7.099999904632568,7.150000095367432,31529400
2023-08-03,6.900000095367432,6.900000095367432,7.150000095367432,6.849999904632568,7.150000095367432,84710300
2023-08-04,6.849999904632568,6.849999904632568,6.949999809265137,6.75,6.900000095367432,60533600
2023-08-07,6.900000095367432,6.900000095367432,7.050000190734863,6.800000190734863,6.849999904632568,31912400
2023-08-08,6.650000095367432,6.650000095367432,6.900000095367432,6.599999904632568,6.900000095367432,76430500
2023-08-09,6.800000190734863,6.800000190734863,6.800000190734863,6.599999904632568,6.650000095367432,34407100
2023-08-10,6.800000190734863,6.800000190734863,6.849999904632568,6.650000095367432,6.75,46704000
2023-08-11,6.650000095367432,6.650000095367432,6.800000190734863,6.599999904632568,6.800000190734863,74356400
2023-08-15,6.650000095367432,6.650000095367432,6.75,6.599999904632568,6.650000095367432,28725900
2023-08-16,6.650000095367432,6.650000095367432,6.699999809265137,6.550000190734863,6.599999904632568,41086200
2023-08-17,6.75,6.75,6.849999904632568,6.599999904632568,6.650000095367432,65085500
2023-08-18,6.800000190734863,6.800000190734863,6.849999904632568,6.699999809265137,6.75,37672500
2023-08-21,6.900000095367432,6.900000095367432,6.900000095367432,6.699999809265137,6.849999904632568,39065100
2023-08-22,7.050000190734863,7.050000190734863,7.050000190734863,6.800000190734863,6.949999809265137,90342600
2023-08-23,6.900000095367432,6.900000095367432,7.050000190734863,6.849999904632568,7.0,87169800
2023-08-24,6.949999809265137,6.949999809265137,7.0,6.849999904632568,6.900000095367432,51422500
2023-08-25,7.0,7.0,7.0,6.949999809265137,6.949999809265137,30208900
2023-08-28,6.949999809265137,6.949999809265137,7.050000190734863,6.900000095367432,7.0,39496100
2023-08-29,6.900000095367432,6.900000095367432,7.0,6.849999904632568,6.949999809265137,32565900
2023-08-30,7.0,7.0,7.050000190734863,6.900000095367432,6.949999809265137,30517500
2023-08-31,6.900000095367432,6.900000095367432,7.0,6.900000095367432,7.0,28421300
2023-09-01,6.849999904632568,6.849999904632568,6.949999809265137,6.849999904632568,6.900000095367432,22977700
2023-09-04,6.75,6.75,6.900000095367432,6.699999809265137,6.900000095367432,27318400
2023-09-05,6.699999809265137,6.699999809265137,6.800000190734863,6.650000095367432,6.699999809265137,20848700
2023-09-06,6.699999809265137,6.699999809265137,6.849999904632568,6.650000095367432,6.800000190734863,36982300
2023-09-07,6.800000190734863,6.800000190734863,6.849999904632568,6.699999809265137,6.75,28395700
2023-09-08,7.050000190734863,7.050000190734863,7.050000190734863,6.849999904632568,6.900000095367432,63231200
2023-09-11,7.0,7.0,7.099999904632568,7.0,7.050000190734863,39218900
2023-09-12,7.099999904632568,7.099999904632568,7.099999904632568,7.0,7.050000190734863,46973200
2023-09-13,7.050000190734863,7.050000190734863,7.099999904632568,6.949999809265137,7.099999904632568,46027200
2023-09-14,7.25,7.25,7.300000190734863,7.0,7.050000190734863,103605400
2023-09-15,7.349999904632568,7.349999904632568,7.449999809265137,7.25,7.349999904632568,154622500
2023-09-18,7.550000190734863,7.550000190734863,7.599999904632568,7.25,7.300000190734863,126018900
2023-09-19,7.650000095367432,7.650000095367432,7.699999809265137,7.449999809265137,7.550000190734863,100254100
2023-09-20,7.550000190734863,7.550000190734863,7.650000095367432,7.449999809265137,7.599999904632568,77935300
2023-09-21,7.650000095367432,7.650000095367432,7.75,7.5,7.5,131721500
2023-09-22,7.599999904632568,7.599999904632568,7.699999809265137,7.550000190734863,7.599999904632568,61507400
2023-09-25,7.5,7.5,7.699999809265137,7.5,7.650000095367432,44988700
2023-09-26,7.300000190734863,7.300000190734863,7.650000095367432,7.050000190734863,7.449999809265137,224155600
2023-09-27,7.300000190734863,7.300000190734863,7.400000095367432,7.199999809265137,7.349999904632568,52007100
2023-09-28,7.0,7.0,7.300000190734863,7.0,7.25,131195100
2023-09-29,7.099999904632568,7.099999904632568,7.150000095367432,7.050000190734863,7.050000190734863,48149500
2023-10-02,7.0,7.0,7.150000095367432,7.0,7.150000095367432,29909800
2023-10-03,6.849999904632568,6.849999904632568,6.949999809265137,6.800000190734863,6.900000095367432,69088700
2023-10-04,6.900000095367432,6.900000095367432,7.0,6.650000095367432,6.75,80243600
2023-10-05,6.949999809265137,6.949999809265137,7.0,6.849999904632568,7.0,30344400
2023-10-06,6.849999904632568,6.849999904632568,7.0,6.800000190734863,7.0,28902700
2023-10-09,6.800000190734863,6.800000190734863,6.900000095367432,6.75,6.800000190734863,39069600
2023-10-10,6.849999904632568,6.849999904632568,6.949999809265137,6.800000190734863,6.849999904632568,23873000
2023-10-11,7.099999904632568,7.099999904632568,7.050000190734863,6.900000095367432,6.900000095367432,71486800
2023-10-12,7.099999904632568,7.099999904632568,7.099999904632568,7.0,7.099999904632568,25408700
2023-10-16,6.900000095367432,6.900000095367432,7.099999904632568,6.800000190734863,7.0,37458500
2023-10-17,6.849999904632568,6.849999904632568,7.0,6.849999904632568,6.900000095367432,9776400
2023-10-18,6.849999904632568,6.849999904632568,6.949999809265137,6.75,6.849999904632568,21160400
2023-10-19,6.800000190734863,6.800000190734863,6.849999904632568,6.699999809265137,6.75,21783900
2023-10-20,6.550000190734863,6.550000190734863,6.75,6.449999809265137,6.699999809265137,72547500
2023-10-24,6.550000190734863,6.550000190734863,6.599999904632568,6.400000095367432,6.550000190734863,29261300
2023-10-25,6.599999904632568,6.599999904632568,6.699999809265137,6.550000190734863,6.599999904632568,29503300
2023-10-26,6.349999904632568,6.349999904632568,6.599999904632568,6.25,6.550000190734863,51198600
2023-10-27,6.5,6.5,6.5,6.300000190734863,6.400000095367432,20532900
2023-10-30,6.550000190734863,6.550000190734863,6.550000190734863,6.349999904632568,6.400000095367432,29773000
2023-10-31,6.050000190734863,6.050000190734863,6.050000190734863,5.75,6.0,192915100
2023-11-01,6.050000190734863,6.050000190734863,6.25,6.050000190734863,6.050000190734863,63584900
2023-11-02,6.150000095367432,6.150000095367432,6.199999809265137,6.099999904632568,6.150000095367432,16053800
2023-11-03,6.150000095367432,6.150000095367432,6.25,6.150000095367432,6.199999809265137,17881500
2023-11-06,6.199999809265137,6.199999809265137,6.349999904632568,6.150000095367432,6.25,31382700
2023-11-07,6.050000190734863,6.050000190734863,6.25,6.0,6.150000095367432,28455000
2023-11-08,5.800000190734863,5.800000190734863,6.050000190734863,5.550000190734863,6.0,234970800
2023-11-09,5.800000190734863,5.800000190734863,5.849999904632568,5.699999809265137,5.849999904632568,39076700
2023-11-10,5.75,5.75,5.849999904632568,5.650000095367432,5.650000095367432,22739000
2023-11-13,5.849999904632568,5.849999904632568,5.900000095367432,5.699999809265137,5.75,195142900
2023-11-14,5.800000190734863,5.800000190734863,5.900000095367432,5.699999809265137,5.900000095367432,220001200
2023-11-15,5.949999809265137,5.949999809265137,6.0,5.800000190734863,5.900000095367432,41824600
2023-11-16,6.0,6.0,6.0,5.849999904632568,5.900000095367432,231245000
2023-11-17,6.099999904632568,6.099999904632568,6.099999904632568,5.900000095367432,5.949999809265137,29885900
2023-11-20,6.0,6.0,6.150000095367432,5.949999809265137,6.099999904632568,42144100
2023-11-21,6.0,6.0,6.050000190734863,5.900000095367432,6.050000190734863,24669200
2023-11-22,6.0,6.0,6.050000190734863,5.900000095367432,5.949999809265137,14056100
2023-11-23,5.949999809265137,5.949999809265137,6.050000190734863,5.949999809265137,6.050000190734863,6244500
2023-11-24,5.900000095367432,5.900000095367432,6.0,5.849999904632568,6.0,19058200
2023-11-27,6.0,6.0,6.0,5.849999904632568,5.849999904632568,17543400
2023-11-28,6.050000190734863,6.050000190734863,6.050000190734863,5.900000095367432,6.0,22009300
2023-11-29,5.949999809265137,5.949999809265137,6.050000190734863,5.900000095367432,6.050000190734863,27260400
2023-11-30,5.599999904632568,5.599999904632568,5.900000095367432,5.550000190734863,5.900000095367432,104653000
2023-12-01,5.550000190734863,5.550000190734863,5.699999809265137,5.449999809265137,5.650000095367432,55371400
2023-12-04,5.599999904632568,5.599999904632568,5.699999809265137,5.5,5.650000095367432,38289700
2023-12-06,5.550000190734863,5.550000190734863,5.599999904632568,5.449999809265137,5.5,54433500
2023-12-07,5.300000190734863,5.300000190734863,5.550000190734863,5.300000190734863,5.5,104695000
2023-12-08,5.150000095367432,5.150000095367432,5.349999904632568,5.0,5.349999904632568,209673100
2023-12-12,5.099999904632568,5.099999904632568,5.199999809265137,5.050000190734863,5.150000095367432,59824900
2023-12-13,5.050000190734863,5.050000190734863,5.150000095367432,5.0,5.099999904632568,69793300
2023-12-14,5.25,5.25,5.25,5.050000190734863,5.099999904632568,98150700
2023-12-15,5.199999809265137,5.199999809265137,5.300000190734863,5.050000190734863,5.25,134021000
2023-12-18,5.150000095367432,5.150000095367432,5.25,5.050000190734863,5.150000095367432,70389100
2023-12-19,5.050000190734863,5.050000190734863,5.099999904632568,5.0,5.099999904632568,99622100
2023-12-20,5.400000095367432,5.400000095367432,5.449999809265137,5.099999904632568,5.150000095367432,134942500
2023-12-21,5.300000190734863,5.300000190734863,5.400000095367432,5.25,5.349999904632568,43070900
2023-12-22,5.150000095367432,5.150000095367432,5.300000190734863,5.050000190734863,5.300000190734863,78002000
2023-12-25,5.099999904632568,5.099999904632568,5.150000095367432,5.050000190734863,5.150000095367432,26455100
2023-12-26,5.099999904632568,5.099999904632568,5.150000095367432,5.050000190734863,5.150000095367432,39776300
2023-12-27,5.050000190734863,5.050000190734863,5.150000095367432,5.050000190734863,5.099999904632568,67692100
2023-12-28,5.050000190734863,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,78133000
2024-01-03,5.25,5.25,5.25,5.150000095367432,5.199999809265137,74494400
2024-01-04,5.199999809265137,5.199999809265137,5.25,5.150000095367432,5.199999809265137,65972700
2024-01-05,5.199999809265137,5.199999809265137,5.25,5.150000095367432,5.199999809265137,65902300
2024-01-08,5.199999809265137,5.199999809265137,5.25,5.150000095367432,5.199999809265137,40222800
2024-01-09,5.150000095367432,5.150000095367432,5.25,5.150000095367432,5.25,30501100
2024-01-10,5.150000095367432,5.150000095367432,5.199999809265137,5.099999904632568,5.150000095367432,65255700
2024-01-11,5.150000095367432,5.150000095367432,5.150000095367432,5.099999904632568,5.150000095367432,13862300
2024-01-12,5.099999904632568,5.099999904632568,5.150000095367432,5.099999904632568,5.150000095367432,12842600
2024-01-15,5.099999904632568,5.099999904632568,5.150000095367432,5.099999904632568,5.150000095367432,27071900
2024-01-16,5.25,5.25,5.300000190734863,5.099999904632568,5.150000095367432,88800700
2024-01-17,5.25,5.25,5.300000190734863,5.150000095367432,5.300000190734863,113295800
2024-01-18,5.300000190734863,5.300000190734863,5.400000095367432,5.199999809265137,5.25,75714300
2024-01-19,5.449999809265137,5.449999809265137,5.449999809265137,5.300000190734863,5.349999904632568,59715900
2024-01-22,5.349999904632568,5.349999904632568,5.5,5.300000190734863,5.5,45546400
2024-01-23,5.5,5.5,5.650000095367432,5.349999904632568,5.400000095367432,123955300
2024-01-24,5.849999904632568,5.849999904632568,5.849999904632568,5.5,5.5,86600700
2024-01-25,5.949999809265137,5.949999809265137,5.949999809265137,5.699999809265137,5.800000190734863,119444300
2024-01-26,5.949999809265137,5.949999809265137,6.0,5.800000190734863,5.900000095367432,93305400
2024-01-29,5.949999809265137,5.949999809265137,6.0,5.849999904632568,5.949999809265137,118226200
2024-01-30,5.900000095367432,5.900000095367432,5.949999809265137,5.550000190734863,5.949999809265137,233347100
2024-01-31,6.050000190734863,6.050000190734863,6.050000190734863,5.849999904632568,5.949999809265137,50447000
2024-02-01,6.099999904632568,6.099999904632568,6.300000190734863,5.949999809265137,6.0,169391000
2024-02-02,6.199999809265137,6.199999809265137,6.25,6.099999904632568,6.099999904632568,58020400
2024-02-05,6.150000095367432,6.150000095367432,6.199999809265137,6.099999904632568,6.199999809265137,49914800
2024-02-06,6.400000095367432,6.400000095367432,6.5,6.150000095367432,6.150000095367432,155597000
2024-02-07,6.550000190734863,6.550000190734863,6.599999904632568,6.400000095367432,6.400000095367432,90935100
2024-02-08,6.449999809265137,6.449999809265137,6.599999904632568,6.349999904632568,6.550000190734863,96942900
